"","names","id","V1","主题美化","健康美容","办公商务","图像服务","实用工具","手机游戏","教育培训","数字阅读","新闻资讯","旅游出行","智能设备","汽车服务","生活服务","电话通讯","移动社交","移动视频","移动购物","移动音乐","系统工具","育儿母婴","金融理财","医疗服务"
"3278","3949",47388,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3279","395",4740,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3280","3950",47400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3281","3951",47412,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"3282","3952",47424,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0
"3283","3953",47436,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284","3954",47448,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3285","3955",47460,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3286","3956",47472,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3287","3957",47484,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3288","3958",47496,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3289","3959",47508,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3290","396",4752,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
"3291","3960",47520,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3292","3961",47532,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3293","3962",47544,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0
"3294","3963",47556,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3295","3964",47568,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3296","3965",47580,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3297","3966",47592,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3298","3967",47604,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"3299","3968",47616,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3300","3969",47628,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3301","397",4764,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3302","3970",47640,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
"3303","3971",47652,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3304","3972",47664,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3305","3973",47676,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3306","3974",47688,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3307","3975",47700,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3308","3976",47712,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3309","3977",47724,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3310","3978",47736,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3311","3979",47748,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,2,0,1,0,0,0
"3312","398",4776,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,3,0,1,0
"3313","3980",47760,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3314","3981",47772,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3315","3982",47784,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3316","3983",47796,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3317","3984",47808,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3318","3985",47820,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,3,0,1,0
"3319","3986",47832,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3320","3987",47844,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3321","3988",47856,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3322","3989",47868,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3323","399",4788,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0
"3324","3990",47880,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3325","3991",47892,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3326","3992",47904,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,0
"3327","3993",47916,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3328","3994",47928,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,0,1,0
"3329","3995",47940,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3330","3996",47952,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3331","3997",47964,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3332","3998",47976,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3333","3999",47988,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3334","4",48,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,7,0,0,0
"3335","40",480,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3336","400",4800,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0
"3337","4000",48000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3338","4001",48012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3339","4002",48024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3340","401",4812,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0
"3341","402",4824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,4,0,0,0
"3342","403",4836,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0
"3343","404",4848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,2,0,0,0,0
"3344","405",4860,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0
"3345","406",4872,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3346","407",4884,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,3,0,0,2,0,0,0
"3347","408",4896,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3348","409",4908,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,1,1,3,0,0,0
"3349","41",492,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","410",4920,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3351","411",4932,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3352","412",4944,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
"3353","413",4956,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3354","414",4968,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3355","415",4980,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3356","416",4992,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3357","417",5004,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,1,0,1,0
"3358","418",5016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3359","419",5028,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3360","42",504,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,0,0,0
"3361","420",5040,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3362","421",5052,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3363","422",5064,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0
"3364","423",5076,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,2,0,0,0
"3365","424",5088,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,2,1,0,2,0,1,0
"3366","425",5100,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,2,0,3,0
"3367","426",5112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3368","427",5124,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3369","428",5136,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"3370","429",5148,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3371","43",516,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,1,0,1,0
"3372","430",5160,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3373","431",5172,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,2,1,0,1,1,0,1,0
"3374","432",5184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3375","433",5196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,0,1,0
"3376","434",5208,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3377","435",5220,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0
"3378","436",5232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,6,0,1,0
"3379","437",5244,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,1,2,0,2,0,0,0
"3380","438",5256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3381","439",5268,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,1,4,0,0,0
"3382","44",528,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3383","440",5280,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,2,2,0,1,2,0,0,0
"3384","441",5292,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
"3385","442",5304,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,2,1,0,2,0,1,0
"3386","443",5316,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"3387","444",5328,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3388","445",5340,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,5,0,1,0
"3389","446",5352,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0
"3390","447",5364,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,5,0,1,0
"3391","448",5376,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3392","449",5388,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0
"3393","45",540,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3394","450",5400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,4,0,1,0
"3395","451",5412,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,5,0,0,0
"3396","452",5424,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3397","453",5436,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3398","454",5448,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0
"3399","455",5460,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,2,0,0,0
"3400","456",5472,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3,0,1,0,3,0,0,0
"3401","457",5484,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3402","458",5496,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,1,4,0,0,0
"3403","459",5508,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3404","46",552,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3405","460",5520,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,5,0,0,2,0,0,0
"3406","461",5532,0,0,0,2,1,0,1,0,0,0,1,0,0,2,0,2,0,0,0,3,0,0,0
"3407","462",5544,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3408","463",5556,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3409","464",5568,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3410","465",5580,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0
"3411","466",5592,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0
"3412","467",5604,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0
"3413","468",5616,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0
"3414","469",5628,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,0,1,4,0,0,0
"3415","47",564,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3416","470",5640,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,4,0,0,0
"3417","471",5652,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0
"3418","472",5664,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0
"3419","473",5676,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3420","474",5688,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3421","475",5700,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3422","476",5712,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,1,1,0,0,0
"3423","477",5724,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,3,1,0,0,0,0,0
"3424","478",5736,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425","479",5748,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0
"3426","48",576,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3427","480",5760,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,2,1,0,3,0,0,0
"3428","481",5772,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,1,0,1,0,0,0
"3429","482",5784,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
"3430","483",5796,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,1,2,0,1,0
"3431","484",5808,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,4,0,0,0
"3432","485",5820,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3433","486",5832,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,1,0,2,3,0,0,0
"3434","487",5844,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,3,0,0,0
"3435","488",5856,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3436","489",5868,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3437","49",588,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,1,4,0,0,0
"3438","490",5880,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3439","491",5892,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"3440","492",5904,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3441","493",5916,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3442","494",5928,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3443","495",5940,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0
"3444","496",5952,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,2,0
"3445","497",5964,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"3446","498",5976,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3447","499",5988,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3448","5",60,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0
"3449","50",600,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3450","500",6000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3451","501",6012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3452","502",6024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"3453","503",6036,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3454","504",6048,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3455","505",6060,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3456","506",6072,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,3,0,0,0
"3457","507",6084,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3458","508",6096,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3459","509",6108,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"3460","51",612,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0
"3461","510",6120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3462","511",6132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3463","512",6144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3464","513",6156,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3465","514",6168,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3466","515",6180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3467","516",6192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3468","517",6204,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0
"3469","518",6216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3470","519",6228,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3471","52",624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3472","520",6240,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3473","521",6252,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3474","522",6264,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3475","523",6276,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"3476","524",6288,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"3477","525",6300,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3478","526",6312,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3479","527",6324,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3480","528",6336,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3481","529",6348,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,0,0,4,0
"3482","53",636,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3483","530",6360,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3484","531",6372,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"3485","532",6384,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3486","533",6396,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,2,0,0,0
"3487","534",6408,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0
"3488","535",6420,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0
"3489","536",6432,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3490","537",6444,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3491","538",6456,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0
"3492","539",6468,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3493","54",648,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"3494","540",6480,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,2,1,0,0,0
"3495","541",6492,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3496","542",6504,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497","543",6516,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0
"3498","544",6528,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3499","545",6540,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"3500","546",6552,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3501","547",6564,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,2,2,0,0,1,0,1,0
"3502","548",6576,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0
"3503","549",6588,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3504","55",660,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,1,0
"3505","550",6600,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3506","551",6612,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"3507","552",6624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3508","553",6636,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"3509","554",6648,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3510","555",6660,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"3511","556",6672,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3512","557",6684,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0
"3513","558",6696,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3514","559",6708,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0
"3515","56",672,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,4,0,2,0
"3516","560",6720,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0
"3517","561",6732,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3518","562",6744,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"3519","563",6756,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3520","564",6768,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0
"3521","565",6780,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
"3522","566",6792,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3523","567",6804,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0
"3524","568",6816,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3525","569",6828,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3526","57",684,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3527","570",6840,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528","571",6852,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
